item,Unique Visitors,Visits,Page Views,Bounces,Time Spent on Page (min),e89 Video Views,e17 Form Success,Form Submission Rate,Total Weekly Unique Visitors,Entries,Total Time Spent,Account Number,Date,Granularity
www.servicenow.com/lpbp/get-started-with-performance-analytics.html,1,1,1,0,3,0,0,0,3,0,180,ACCT0071663,Wed. 22 Aug. 2018,day
www.servicenow.com/success/extend/upgrades/communicate-program-upgrades.html,1,1,1,0,1.22,0,0,0,3,0,73,ACCT0071663,Wed. 22 Aug. 2018,day
www.servicenow.com/success/deploy/now/success-essentials.html,1,1,1,0,0,0,0,0,3,0,0,ACCT0071663,Wed. 22 Aug. 2018,day
www.servicenow.com/services/best-practices.html,0,0,0,0,INF,0,0,INF,3,1,0,ACCT0071663,Wed. 22 Aug. 2018,day
www.servicenow.com/lpwbr/champion_enablement_.html,0,0,0,0,INF,0,0,INF,3,1,0,ACCT0071663,Wed. 22 Aug. 2018,day
,,,,,,,,,,,,ACCT0048703,Wed. 22 Aug. 2018,day
,,,,,,,,,,,,ACCT0022476,Wed. 22 Aug. 2018,day
www.servicenow.com/success.html,2,2,4,0,0.82,0,0,0,2,1,98,ACCT0106566,Wed. 22 Aug. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,2,1,0,ACCT0106566,Wed. 22 Aug. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,1,0,0,0,0,0,1,0,0,ACCT0087337,Wed. 22 Aug. 2018,day
www.servicenow.com/products/application-development.html,0,0,0,0,INF,0,0,INF,1,1,0,ACCT0087337,Wed. 22 Aug. 2018,day
www.servicenow.com/success.html,1,2,14,0,0.9,0,0,0,1,2,108,ACCT0087467,Wed. 22 Aug. 2018,day
www.servicenow.com/success/plan/start-implementation.html,1,1,2,0,0.37,0,0,0,1,0,22,ACCT0087467,Wed. 22 Aug. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,1,1,2,0,0.22,0,0,0,1,0,13,ACCT0087467,Wed. 22 Aug. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker/stage5.html,1,1,1,0,0.78,0,0,0,1,0,47,ACCT0087467,Wed. 22 Aug. 2018,day
www.servicenow.com/success/extend/build-organizational-support.html,1,1,1,0,0.32,0,0,0,1,0,19,ACCT0087467,Wed. 22 Aug. 2018,day
www.servicenow.com/success/plan/start-implementation/stage4.html,1,1,1,0,0.17,0,0,0,1,0,10,ACCT0087467,Wed. 22 Aug. 2018,day
www.servicenow.com/success/deploy.html,1,1,1,0,0.13,0,0,0,1,0,8,ACCT0087467,Wed. 22 Aug. 2018,day
www.servicenow.com/success.html,108,112,244,20,1.2,0,0,0,200,66,8051,ISP Visitor,Thu. 23 Aug. 2018,day
www.servicenow.com/success/value-calculator-it.html,37,38,88,8,2.93,0,0,0,200,18,6688,ISP Visitor,Thu. 23 Aug. 2018,day
www.servicenow.com/success/plan.html,15,15,44,0,1.39,0,0,0,200,0,1252,ISP Visitor,Thu. 23 Aug. 2018,day
www.servicenow.com/success/value-calculator-hr.html,12,12,38,1,0.83,0,0,0,200,3,600,ISP Visitor,Thu. 23 Aug. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,10,10,15,1,1.5,1,0,0,200,1,897,ISP Visitor,Thu. 23 Aug. 2018,day
www.servicenow.com/success/optimize.html,9,9,16,1,0.81,0,0,0,200,1,436,ISP Visitor,Thu. 23 Aug. 2018,day
www.servicenow.com/success/plan/start-implementation.html,8,10,11,1,0.67,0,0,0,200,1,400,ISP Visitor,Thu. 23 Aug. 2018,day
www.servicenow.com/success/deploy.html,8,8,20,1,0.36,0,0,0,200,1,173,ISP Visitor,Thu. 23 Aug. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,7,7,8,5,1.47,0,0,0,200,6,619,ISP Visitor,Thu. 23 Aug. 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,7,7,7,1,0.22,0,0,0,200,1,93,ISP Visitor,Thu. 23 Aug. 2018,day
www.servicenow.com/success.html,90,98,258,25,2.15,0,0,0,199,59,12626,Not In List,Thu. 23 Aug. 2018,day
www.servicenow.com/success/value-calculator-it.html,41,41,99,4,1.05,0,0,0,199,14,2581,Not In List,Thu. 23 Aug. 2018,day
www.servicenow.com/success/value-calculator-hr.html,16,18,46,1,2.49,0,0,0,199,4,2690,Not In List,Thu. 23 Aug. 2018,day
www.servicenow.com/success/plan.html,15,15,37,0,0.72,0,0,0,199,0,647,Not In List,Thu. 23 Aug. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,11,12,17,4,1.27,0,0,0,199,10,914,Not In List,Thu. 23 Aug. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,10,11,19,0,0.46,0,0,0,199,3,306,Not In List,Thu. 23 Aug. 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,10,10,15,3,2.91,0,0,0,199,6,1746,Not In List,Thu. 23 Aug. 2018,day
www.servicenow.com/success/deploy.html,8,8,17,0,1.14,0,0,0,199,1,549,Not In List,Thu. 23 Aug. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,7,8,20,1,4,0,0,0,199,1,1920,Not In List,Thu. 23 Aug. 2018,day
www.servicenow.com/success/pillars.html,7,8,13,1,4.11,0,0,0,199,4,1975,Not In List,Thu. 23 Aug. 2018,day
www.servicenow.com/success.html,7,7,8,4,1.47,0,0,0,22,7,617,::unspecified::,Thu. 23 Aug. 2018,day
www.servicenow.com/success/value-calculator-hr.html,4,4,5,1,2.36,0,0,0,22,3,567,::unspecified::,Thu. 23 Aug. 2018,day
www.servicenow.com/success/value-calculator-it.html,4,4,4,3,2.35,0,0,0,22,4,565,::unspecified::,Thu. 23 Aug. 2018,day
www.servicenow.com/success/plan/now/launch-services/stage2.html,1,1,1,1,0,0,0,0,22,1,0,::unspecified::,Thu. 23 Aug. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,1,0,0,0,0,22,1,0,::unspecified::,Thu. 23 Aug. 2018,day
www.servicenow.com/success/deploy/now/cmdb-discovery.html,1,1,1,1,0,0,0,0,22,1,0,::unspecified::,Thu. 23 Aug. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,1,1,1,0,2.23,0,0,0,22,1,134,::unspecified::,Thu. 23 Aug. 2018,day
www.servicenow.com/success/deploy.html,1,1,1,0,0.42,0,0,0,22,1,25,::unspecified::,Thu. 23 Aug. 2018,day
www.servicenow.com/success/extend/itsm/modernize-itsm.html,1,1,1,0,0.3,0,0,0,22,1,18,::unspecified::,Thu. 23 Aug. 2018,day
www.servicenow.com/success/extend/automate-management.html,1,1,1,0,0.28,0,0,0,22,0,17,::unspecified::,Thu. 23 Aug. 2018,day
,,,,,,,,,,,,ACCT0065581,Thu. 23 Aug. 2018,day
,,,,,,,,,,,,ACCT0071663,Thu. 23 Aug. 2018,day
,,,,,,,,,,,,ACCT0048703,Thu. 23 Aug. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,0,0.47,0,0,0,1,0,28,ACCT0022476,Thu. 23 Aug. 2018,day
www.servicenow.com/products/hr-service-delivery.html,0,0,0,0,INF,0,0,INF,1,1,0,ACCT0022476,Thu. 23 Aug. 2018,day
,,,,,,,,,,,,ACCT0106566,Thu. 23 Aug. 2018,day
,,,,,,,,,,,,ACCT0087337,Thu. 23 Aug. 2018,day
,,,,,,,,,,,,ACCT0087467,Thu. 23 Aug. 2018,day
www.servicenow.com/success.html,63,67,138,16,1.21,0,0,0,160,36,4866,ISP Visitor,Fri. 24 Aug. 2018,day
www.servicenow.com/success/value-calculator-it.html,31,34,94,4,2.46,0,0,0,160,6,5019,ISP Visitor,Fri. 24 Aug. 2018,day
www.servicenow.com/success/plan.html,12,12,26,0,0.83,0,0,0,160,0,599,ISP Visitor,Fri. 24 Aug. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,11,11,15,3,0.73,0,0,0,160,5,484,ISP Visitor,Fri. 24 Aug. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,7,7,9,1,2.01,0,0,0,160,5,844,ISP Visitor,Fri. 24 Aug. 2018,day
www.servicenow.com/success/deploy/now/security-center/stage2.html,6,7,7,1,1.66,0,0,0,160,5,698,ISP Visitor,Fri. 24 Aug. 2018,day
www.servicenow.com/success/deploy.html,6,6,11,0,0.49,0,0,0,160,1,177,ISP Visitor,Fri. 24 Aug. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,5,7,10,0,0.28,0,0,0,160,1,118,ISP Visitor,Fri. 24 Aug. 2018,day
www.servicenow.com/success/value-calculator-csm.html,5,5,7,2,5.53,0,0,0,160,3,1659,ISP Visitor,Fri. 24 Aug. 2018,day
www.servicenow.com/success/extend/automate-management/stage3.html,5,5,7,2,2.28,0,0,0,160,5,683,ISP Visitor,Fri. 24 Aug. 2018,day
www.servicenow.com/success.html,63,70,182,16,1.39,0,0,0,136,37,5839,Not In List,Fri. 24 Aug. 2018,day
www.servicenow.com/success/value-calculator-it.html,24,26,76,3,1.39,0,0,0,136,9,2173,Not In List,Fri. 24 Aug. 2018,day
www.servicenow.com/success/optimize.html,9,9,13,0,0.7,0,0,0,136,2,378,Not In List,Fri. 24 Aug. 2018,day
www.servicenow.com/success/plan.html,7,8,17,0,1.71,0,0,0,136,0,819,Not In List,Fri. 24 Aug. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,7,8,13,3,0.18,0,0,0,136,5,87,Not In List,Fri. 24 Aug. 2018,day
www.servicenow.com/success/value-calculator-csm.html,7,7,17,1,1.06,0,0,0,136,1,445,Not In List,Fri. 24 Aug. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,6,6,9,0,5.33,0,0,0,136,4,1917,Not In List,Fri. 24 Aug. 2018,day
www.servicenow.com/success/extend.html,5,6,32,0,1.32,0,0,0,136,1,477,Not In List,Fri. 24 Aug. 2018,day
www.servicenow.com/success/value-calculator-hr.html,5,6,20,1,4.9,0,0,0,136,2,1763,Not In List,Fri. 24 Aug. 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,5,6,8,0,0.74,0,2,33.33,136,0,266,Not In List,Fri. 24 Aug. 2018,day
www.servicenow.com/success.html,7,7,9,4,1.62,0,0,0,27,6,679,::unspecified::,Fri. 24 Aug. 2018,day
www.servicenow.com/success/value-calculator-it.html,6,6,18,2,3.14,0,0,0,27,6,1129,::unspecified::,Fri. 24 Aug. 2018,day
www.servicenow.com/success/value-calculator-csm.html,4,4,4,3,0.02,0,0,0,27,4,4,::unspecified::,Fri. 24 Aug. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,2,2,3,0,4.61,0,0,0,27,2,553,::unspecified::,Fri. 24 Aug. 2018,day
www.servicenow.com/success/plan/start-implementation.html,1,2,2,2,0,0,0,0,27,2,0,::unspecified::,Fri. 24 Aug. 2018,day
www.servicenow.com/success/optimize.html,1,1,1,1,0,0,0,0,27,1,0,::unspecified::,Fri. 24 Aug. 2018,day
www.servicenow.com/success/extend/automate-management/stage4.html,1,1,1,1,0,0,0,0,27,1,0,::unspecified::,Fri. 24 Aug. 2018,day
www.servicenow.com/success/plan/hr-knowledge-management/stage2.html,1,1,1,1,0,0,0,0,27,1,0,::unspecified::,Fri. 24 Aug. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,1,1,1,1,0,0,0,0,27,1,0,::unspecified::,Fri. 24 Aug. 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,1,1,1,1,0,0,0,0,27,1,0,::unspecified::,Fri. 24 Aug. 2018,day
,,,,,,,,,,,,ACCT0065581,Fri. 24 Aug. 2018,day
,,,,,,,,,,,,ACCT0071663,Fri. 24 Aug. 2018,day
,,,,,,,,,,,,ACCT0048703,Fri. 24 Aug. 2018,day
,,,,,,,,,,,,ACCT0022476,Fri. 24 Aug. 2018,day
,,,,,,,,,,,,ACCT0106566,Fri. 24 Aug. 2018,day
,,,,,,,,,,,,ACCT0087337,Fri. 24 Aug. 2018,day
,,,,,,,,,,,,ACCT0087467,Fri. 24 Aug. 2018,day
www.servicenow.com/success.html,17,18,42,3,1.88,0,0,0,44,6,2028,ISP Visitor,Sat. 25 Aug. 2018,day
www.servicenow.com/success/value-calculator-csm.html,13,13,13,12,0.02,0,0,0,44,12,19,ISP Visitor,Sat. 25 Aug. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,6,6,8,1,1.02,1,0,0,44,3,367,ISP Visitor,Sat. 25 Aug. 2018,day
www.servicenow.com/success/value-calculator-it.html,5,5,9,2,0.33,0,0,0,44,2,98,ISP Visitor,Sat. 25 Aug. 2018,day
www.servicenow.com/success/deploy/now/security-center/stage2.html,5,5,6,1,0.55,0,0,0,44,4,166,ISP Visitor,Sat. 25 Aug. 2018,day
www.servicenow.com/success/pillars.html,3,3,4,0,0.57,0,0,0,44,0,102,ISP Visitor,Sat. 25 Aug. 2018,day
www.servicenow.com/success/plan/start-implementation.html,2,3,3,0,0.07,0,0,0,44,0,12,ISP Visitor,Sat. 25 Aug. 2018,day
www.servicenow.com/success/deploy.html,2,2,9,0,1.57,0,0,0,44,0,188,ISP Visitor,Sat. 25 Aug. 2018,day
www.servicenow.com/success/optimize.html,2,2,4,0,0.92,0,0,0,44,0,110,ISP Visitor,Sat. 25 Aug. 2018,day
www.servicenow.com/success/plan.html,2,2,4,0,0.66,0,0,0,44,0,79,ISP Visitor,Sat. 25 Aug. 2018,day
www.servicenow.com/success.html,17,17,42,1,1.96,0,0,0,37,2,2004,Not In List,Sat. 25 Aug. 2018,day
www.servicenow.com/success/value-calculator-it.html,15,16,40,1,0.89,0,0,0,37,3,855,Not In List,Sat. 25 Aug. 2018,day
www.servicenow.com/success/deploy.html,2,3,5,0,0.24,0,0,0,37,1,44,Not In List,Sat. 25 Aug. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,5,0,1.48,0,0,0,37,0,89,Not In List,Sat. 25 Aug. 2018,day
www.servicenow.com/success/deploy/now/success-essentials.html,1,1,2,0,12.67,0,0,0,37,0,760,Not In List,Sat. 25 Aug. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,1,1,2,0,2.32,0,0,0,37,1,139,Not In List,Sat. 25 Aug. 2018,day
www.servicenow.com/lpbp/populate-and-maintain-your-cmdb-with-servicenow-discovery.html,1,1,2,0,1.4,0,1,100,37,0,84,Not In List,Sat. 25 Aug. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,2,0,0.57,0,0,0,37,1,34,Not In List,Sat. 25 Aug. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,2,0,0.47,0,0,0,37,0,28,Not In List,Sat. 25 Aug. 2018,day
www.servicenow.com/success/plan.html,1,1,2,0,0.45,0,0,0,37,0,27,Not In List,Sat. 25 Aug. 2018,day
www.servicenow.com/success.html,4,4,5,3,0.04,0,0,0,10,4,9,::unspecified::,Sat. 25 Aug. 2018,day
www.servicenow.com/success/value-calculator-csm.html,3,3,3,2,0.09,0,0,0,10,3,17,::unspecified::,Sat. 25 Aug. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,1,1,0,0,0,0,10,1,0,::unspecified::,Sat. 25 Aug. 2018,day
www.servicenow.com/success/plan.html,1,1,1,1,0,0,0,0,10,1,0,::unspecified::,Sat. 25 Aug. 2018,day
www.servicenow.com/success/plan/it/software-asset-mgmt.html,1,1,1,1,0,0,0,0,10,1,0,::unspecified::,Sat. 25 Aug. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,10,1,0,::unspecified::,Sat. 25 Aug. 2018,day
go.servicenow.com/LP=9949,0,0,0,0,INF,0,0,INF,10,1,0,::unspecified::,Sat. 25 Aug. 2018,day
www.servicenow.com/products-by-category.html,0,0,0,0,INF,0,0,INF,10,1,0,::unspecified::,Sat. 25 Aug. 2018,day
www.servicenow.com/content/servicenow/www/locale-sites/de-de/products/hr-service-delivery.html,0,0,0,0,INF,0,0,INF,10,1,0,::unspecified::,Sat. 25 Aug. 2018,day
,,,,,,,,,,,,ACCT0065581,Sat. 25 Aug. 2018,day
,,,,,,,,,,,,ACCT0071663,Sat. 25 Aug. 2018,day
,,,,,,,,,,,,ACCT0048703,Sat. 25 Aug. 2018,day
,,,,,,,,,,,,ACCT0022476,Sat. 25 Aug. 2018,day
,,,,,,,,,,,,ACCT0106566,Sat. 25 Aug. 2018,day
,,,,,,,,,,,,ACCT0087337,Sat. 25 Aug. 2018,day
,,,,,,,,,,,,ACCT0087467,Sat. 25 Aug. 2018,day
www.servicenow.com/success.html,20,21,32,5,0.65,0,0,0,75,11,821,ISP Visitor,Sun. 26 Aug. 2018,day
www.servicenow.com/success/value-calculator-it.html,11,11,14,2,0.9,0,0,0,75,4,593,ISP Visitor,Sun. 26 Aug. 2018,day
www.servicenow.com/success/plan/start-implementation.html,7,9,9,5,0.17,0,0,0,75,5,94,ISP Visitor,Sun. 26 Aug. 2018,day
www.servicenow.com/success/plan.html,7,7,29,0,2.74,0,0,0,75,3,1150,ISP Visitor,Sun. 26 Aug. 2018,day
www.servicenow.com/success/value-calculator-hr.html,6,6,19,0,1.77,0,0,0,75,0,638,ISP Visitor,Sun. 26 Aug. 2018,day
www.servicenow.com/success/deploy.html,3,3,9,0,0.33,0,0,0,75,0,59,ISP Visitor,Sun. 26 Aug. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment/stage2.html,3,3,6,1,5.02,0,0,0,75,3,904,ISP Visitor,Sun. 26 Aug. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,3,3,4,1,0.47,0,0,0,75,3,85,ISP Visitor,Sun. 26 Aug. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment/stage1.html,3,3,4,1,0.16,0,0,0,75,1,29,ISP Visitor,Sun. 26 Aug. 2018,day
www.servicenow.com/success/value-calculator-csm.html,3,3,3,2,0.54,0,0,0,75,2,98,ISP Visitor,Sun. 26 Aug. 2018,day
www.servicenow.com/success.html,31,31,46,6,1.03,0,0,0,65,12,1922,Not In List,Sun. 26 Aug. 2018,day
www.servicenow.com/success/value-calculator-it.html,13,14,46,3,1.46,0,0,0,65,7,1228,Not In List,Sun. 26 Aug. 2018,day
www.servicenow.com/success/value-calculator-hr.html,6,7,18,1,5.26,0,0,0,65,3,2209,Not In List,Sun. 26 Aug. 2018,day
www.servicenow.com/success/deploy.html,6,7,16,1,0.83,0,0,0,65,2,348,Not In List,Sun. 26 Aug. 2018,day
www.servicenow.com/success/deploy/now/success-essentials.html,5,6,7,0,1.59,0,0,0,65,0,574,Not In List,Sun. 26 Aug. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,5,5,29,1,3.57,0,0,0,65,1,1072,Not In List,Sun. 26 Aug. 2018,day
www.servicenow.com/success/plan.html,4,4,5,0,1.85,0,0,0,65,0,444,Not In List,Sun. 26 Aug. 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,3,4,8,0,2.1,0,3,75,65,0,503,Not In List,Sun. 26 Aug. 2018,day
www.servicenow.com/success/plan/start-implementation.html,3,3,4,0,5.86,0,0,0,65,0,1055,Not In List,Sun. 26 Aug. 2018,day
www.servicenow.com/success/value-calculator-hr-form-1.html,2,3,8,0,4.21,0,4,133.33,65,0,758,Not In List,Sun. 26 Aug. 2018,day
www.servicenow.com/success/value-calculator-csm.html,5,5,5,4,0.07,0,0,0,13,5,22,::unspecified::,Sun. 26 Aug. 2018,day
www.servicenow.com/success.html,5,5,5,2,0.13,0,0,0,13,4,40,::unspecified::,Sun. 26 Aug. 2018,day
www.servicenow.com/success/value-calculator-it.html,2,2,2,2,0,0,0,0,13,2,0,::unspecified::,Sun. 26 Aug. 2018,day
www.servicenow.com/success/plan/it/software-asset-mgmt/stage3.html,1,1,1,1,0,0,0,0,13,1,0,::unspecified::,Sun. 26 Aug. 2018,day
www.servicenow.com/content/servicenow/www/locale-sites/de-de/products/it-service-management.html,0,0,0,0,INF,0,0,INF,13,1,0,::unspecified::,Sun. 26 Aug. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,13,1,0,::unspecified::,Sun. 26 Aug. 2018,day
www.servicenow.com/products/it-service-management.html,0,0,0,0,INF,0,0,INF,13,1,0,::unspecified::,Sun. 26 Aug. 2018,day
go.servicenow.com/LP=9949,0,0,0,0,INF,0,0,INF,13,1,0,::unspecified::,Sun. 26 Aug. 2018,day
www.servicenow.com/solutions/hr-service-management.html,0,0,0,0,INF,0,0,INF,13,1,0,::unspecified::,Sun. 26 Aug. 2018,day
www.servicenow.com/products/event-management.html,0,0,0,0,INF,0,0,INF,13,1,0,::unspecified::,Sun. 26 Aug. 2018,day
,,,,,,,,,,,,ACCT0065581,Sun. 26 Aug. 2018,day
,,,,,,,,,,,,ACCT0071663,Sun. 26 Aug. 2018,day
,,,,,,,,,,,,ACCT0048703,Sun. 26 Aug. 2018,day
,,,,,,,,,,,,ACCT0022476,Sun. 26 Aug. 2018,day
,,,,,,,,,,,,ACCT0106566,Sun. 26 Aug. 2018,day
,,,,,,,,,,,,ACCT0087337,Sun. 26 Aug. 2018,day
,,,,,,,,,,,,ACCT0087467,Sun. 26 Aug. 2018,day
www.servicenow.com/success.html,64,69,188,15,2.01,0,0,0,197,48,8301,ISP Visitor,Mon. 27 Aug. 2018,day
www.servicenow.com/success/value-calculator-it.html,40,42,87,9,1.35,0,0,0,197,19,3402,ISP Visitor,Mon. 27 Aug. 2018,day
www.servicenow.com/success/value-calculator-csm.html,23,23,36,10,1.45,0,0,0,197,13,1996,ISP Visitor,Mon. 27 Aug. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,14,14,18,6,0.39,0,0,0,197,12,330,ISP Visitor,Mon. 27 Aug. 2018,day
www.servicenow.com/success/value-calculator-hr.html,13,13,24,2,2.41,0,0,0,197,3,1878,ISP Visitor,Mon. 27 Aug. 2018,day
www.servicenow.com/success/plan.html,12,12,17,2,0.16,0,0,0,197,3,114,ISP Visitor,Mon. 27 Aug. 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,8,8,8,0,0.54,0,0,0,197,0,260,ISP Visitor,Mon. 27 Aug. 2018,day
www.servicenow.com/success/plan/start-implementation.html,7,8,8,1,2.15,0,0,0,197,2,1031,ISP Visitor,Mon. 27 Aug. 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,6,6,13,0,1.49,0,4,66.67,197,0,535,ISP Visitor,Mon. 27 Aug. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,6,6,10,0,0.65,0,0,0,197,1,234,ISP Visitor,Mon. 27 Aug. 2018,day
www.servicenow.com/success.html,99,107,458,25,1.84,0,0,0,252,54,11796,Not In List,Mon. 27 Aug. 2018,day
www.servicenow.com/success/value-calculator-it.html,86,90,166,26,0.97,0,0,0,252,68,5228,Not In List,Mon. 27 Aug. 2018,day
www.servicenow.com/success/value-calculator-hr.html,31,33,46,2,0.23,0,0,0,252,4,454,Not In List,Mon. 27 Aug. 2018,day
www.servicenow.com/success/value-calculator-csm.html,27,29,51,1,2.49,0,0,0,252,5,4325,Not In List,Mon. 27 Aug. 2018,day
www.servicenow.com/success/plan.html,16,16,35,0,1.95,0,0,0,252,1,1871,Not In List,Mon. 27 Aug. 2018,day
www.servicenow.com/success/plan/start-implementation.html,13,13,14,1,0.73,0,0,0,252,3,572,Not In List,Mon. 27 Aug. 2018,day
www.servicenow.com/success/deploy/now/drive-adoption.html,11,12,13,1,4.95,0,0,0,252,4,3563,Not In List,Mon. 27 Aug. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,9,10,12,3,3.78,0,0,0,252,6,2269,Not In List,Mon. 27 Aug. 2018,day
www.servicenow.com/success/pillars.html,8,9,11,0,3.06,0,0,0,252,1,1654,Not In List,Mon. 27 Aug. 2018,day
www.servicenow.com/success/deploy.html,8,8,15,0,0.49,0,0,0,252,0,233,Not In List,Mon. 27 Aug. 2018,day
www.servicenow.com/success.html,11,11,13,5,0.97,0,0,0,28,8,641,::unspecified::,Mon. 27 Aug. 2018,day
www.servicenow.com/success/value-calculator-it.html,3,3,3,2,0.48,0,0,0,28,3,87,::unspecified::,Mon. 27 Aug. 2018,day
www.servicenow.com/success/plan/hr-knowledge-management.html,1,2,1,0,3.22,0,0,0,28,2,386,::unspecified::,Mon. 27 Aug. 2018,day
www.servicenow.com/success/extend/automate-management.html,1,1,1,1,0,0,0,0,28,1,0,::unspecified::,Mon. 27 Aug. 2018,day
www.servicenow.com/success/pillars.html,1,1,1,1,0,0,0,0,28,1,0,::unspecified::,Mon. 27 Aug. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service/stage2.html,1,1,1,1,0,0,0,0,28,1,0,::unspecified::,Mon. 27 Aug. 2018,day
www.servicenow.com/success/deploy/now/security-center/stage2.html,1,1,1,1,0,0,0,0,28,1,0,::unspecified::,Mon. 27 Aug. 2018,day
www.servicenow.com/success/plan/now/launch-services/stage2.html,1,1,1,1,0,0,0,0,28,1,0,::unspecified::,Mon. 27 Aug. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,1,0,0,0,0,28,1,0,::unspecified::,Mon. 27 Aug. 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,1,1,1,1,0,0,0,0,28,1,0,::unspecified::,Mon. 27 Aug. 2018,day
,,,,,,,,,,,,ACCT0065581,Mon. 27 Aug. 2018,day
www.servicenow.com/success/deploy/now/success-essentials.html,1,1,1,1,0,0,0,0,2,1,0,ACCT0071663,Mon. 27 Aug. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment/stage3.html,1,1,1,1,0,0,0,0,2,1,0,ACCT0071663,Mon. 27 Aug. 2018,day
,,,,,,,,,,,,ACCT0048703,Mon. 27 Aug. 2018,day
,,,,,,,,,,,,ACCT0022476,Mon. 27 Aug. 2018,day
www.servicenow.com/success.html,1,1,2,0,0.82,0,0,0,2,0,49,ACCT0106566,Mon. 27 Aug. 2018,day
www.servicenow.com/success/plan.html,1,1,2,0,0.12,0,0,0,2,0,7,ACCT0106566,Mon. 27 Aug. 2018,day
www.servicenow.com/success/plan/start-implementation/stage1.html,1,1,1,0,1.83,0,0,0,2,0,110,ACCT0106566,Mon. 27 Aug. 2018,day
www.servicenow.com/success/plan/start-implementation.html,1,1,1,0,0.92,0,0,0,2,0,55,ACCT0106566,Mon. 27 Aug. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,1,0,0.52,0,0,0,2,0,31,ACCT0106566,Mon. 27 Aug. 2018,day
www.servicenow.com/lpbp/where-to-start-the-implementation-with-servicenow.html,1,1,1,0,0.48,0,0,0,2,0,29,ACCT0106566,Mon. 27 Aug. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,2,2,0,ACCT0106566,Mon. 27 Aug. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,4,0,6.9,0,0,0,1,0,414,ACCT0087337,Mon. 27 Aug. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,3,0,1.1,0,0,0,1,0,66,ACCT0087337,Mon. 27 Aug. 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,1,1,1,0,0.3,0,0,0,1,0,18,ACCT0087337,Mon. 27 Aug. 2018,day
www.servicenow.com/solutions/improve-it-service-delivery.html,0,0,0,0,INF,0,0,INF,1,1,0,ACCT0087337,Mon. 27 Aug. 2018,day
,,,,,,,,,,,,ACCT0087467,Mon. 27 Aug. 2018,day
www.servicenow.com/success.html,114,125,276,32,2.13,0,24,19.2,234,83,15984,ISP Visitor,Tue. 28 Aug. 2018,day
www.servicenow.com/success/value-calculator-it.html,41,41,70,7,1.61,0,0,0,234,20,3955,ISP Visitor,Tue. 28 Aug. 2018,day
