item,Unique Visitors,Visits,Page Views,Bounces,Time Spent on Page (min),e89 Video Views,e17 Form Success,Form Submission Rate,Total Weekly Unique Visitors,Entries,Total Time Spent,Account Number,Date,Granularity
www.servicenow.com/resources.html,0,0,0,0,INF,0,0,INF,14,1,0,::unspecified::,Sun. 25 Feb. 2018,day
,,,,,,,,,,,,ACCT0106566,Sun. 25 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,2,0,0.47,0,0,0,1,0,28,ACCT0080490,Sun. 25 Feb. 2018,day
www.servicenow.com/products/it-operations-management.html,0,0,0,0,INF,0,0,INF,1,1,0,ACCT0080490,Sun. 25 Feb. 2018,day
,,,,,,,,,,,,ACCT0065581,Sun. 25 Feb. 2018,day
,,,,,,,,,,,,ACCT0000737,Sun. 25 Feb. 2018,day
,,,,,,,,,,,,ACCT0004149,Sun. 25 Feb. 2018,day
,,,,,,,,,,,,ACCT0047511,Sun. 25 Feb. 2018,day
,,,,,,,,,,,,ACCT0009231,Sun. 25 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,25,27,46,8,0.84,0,0,0,46,15,1366,ISP Visitor,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,9,10,31,0,0.9,0,0,0,46,2,540,ISP Visitor,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,8,8,11,5,1.31,0,1,12.5,46,6,628,ISP Visitor,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,5,7,22,2,4.26,0,0,0,46,4,1788,ISP Visitor,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,3,3,10,0,1.26,0,0,0,46,1,226,ISP Visitor,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,2,2,3,0,0.24,0,1,50,46,0,29,ISP Visitor,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,1,1,2,0,0.67,0,1,100,46,0,40,ISP Visitor,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,2,0,0.28,0,0,0,46,0,17,ISP Visitor,Mon. 26 Feb. 2018,day
www.servicenow.com/sucess/value-calculator-ithtml/,1,1,1,0,0.6,0,0,0,46,1,36,ISP Visitor,Mon. 26 Feb. 2018,day
www.servicenow.com/sucess/value-calculator-it-html/,1,1,1,0,0.15,0,0,0,46,0,9,ISP Visitor,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,33,40,123,5,5.17,0,0,0,47,23,12412,Not In List,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,15,18,39,1,2.08,0,0,0,47,5,2248,Not In List,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,10,13,47,1,3.8,0,0,0,47,4,2967,Not In List,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,8,11,48,2,2.04,0,0,0,47,2,1347,Not In List,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,5,7,16,1,5.52,0,2,28.57,47,3,2320,Not In List,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,4,5,9,0,0.76,0,4,80,47,0,229,Not In List,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,4,4,6,0,2.96,0,2,50,47,0,710,Not In List,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,2,2,3,0,7.01,0,0,0,47,0,841,Not In List,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,3,5,0,12.81,0,1,33.33,47,0,2306,Not In List,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form-1.html,1,1,3,0,5.15,0,0,0,47,0,309,Not In List,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,12,12,24,3,2.16,0,0,0,21,11,1554,::unspecified::,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,6,6,16,2,7.66,0,0,0,21,5,2757,::unspecified::,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,2,2,2,1,0.89,0,0,0,21,2,107,::unspecified::,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,1,1,0,0,0,0,21,1,0,::unspecified::,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,1,0,0,0,0,21,1,0,::unspecified::,Mon. 26 Feb. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,21,6,0,::unspecified::,Mon. 26 Feb. 2018,day
www.servicenow.com/c-suite/cio/methodology.html,0,0,0,0,INF,0,0,INF,21,1,0,::unspecified::,Mon. 26 Feb. 2018,day
"info.servicenow.com/LP=5345/?gclid=CjwKCAiA_c7UBRAjEiwApCZi8VnLj8W3R5KNGcF0s-00dhkMTm4-CPKQ5jW4heqarmM-vNbC1LW3-xoCFl4QAvD_BwE&c3api=9481,50048394391,kwd-299551720945&c3api=V-yPCQAABHkqbKwi:20180227005733:s&s_kwcid=AL!5412!3!226281136226!e!!g!!service%20n",0,0,0,0,INF,0,0,INF,21,1,0,::unspecified::,Mon. 26 Feb. 2018,day
www.servicenow.com/solutions/develop-new-cloud-business-apps.html,0,0,0,0,INF,0,0,INF,21,1,0,::unspecified::,Mon. 26 Feb. 2018,day
www.servicenow.com/partners/partner-portal-login.html,0,0,0,0,INF,0,0,INF,21,1,0,::unspecified::,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,3,3,10,1,6.29,0,0,0,3,3,1133,ACCT0106566,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,1,1,1,0,1.97,0,0,0,3,0,118,ACCT0106566,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,1,1,1,0,0.17,0,0,0,3,0,10,ACCT0106566,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,2,0,0.73,0,0,0,1,1,44,ACCT0080490,Mon. 26 Feb. 2018,day
,,,,,,,,,,,,ACCT0065581,Mon. 26 Feb. 2018,day
,,,,,,,,,,,,ACCT0000737,Mon. 26 Feb. 2018,day
,,,,,,,,,,,,ACCT0004149,Mon. 26 Feb. 2018,day
,,,,,,,,,,,,ACCT0047511,Mon. 26 Feb. 2018,day
,,,,,,,,,,,,ACCT0009231,Mon. 26 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,40,41,88,12,1.76,0,0,0,74,20,4332,ISP Visitor,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,16,16,22,12,1.9,0,3,18.75,74,13,1826,ISP Visitor,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,11,11,41,2,1.61,0,0,0,74,4,1065,ISP Visitor,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,7,8,21,0,7.08,0,7,87.5,74,0,3397,ISP Visitor,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,7,8,16,0,3.59,0,0,0,74,3,1725,ISP Visitor,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,7,7,40,0,5.1,0,0,0,74,2,2140,ISP Visitor,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,6,6,10,0,0.39,0,0,0,74,0,142,ISP Visitor,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,4,4,8,0,0.47,0,4,100,74,0,112,ISP Visitor,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,2,2,3,0,0.44,0,1,50,74,0,53,ISP Visitor,Tue. 27 Feb. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,74,6,0,ISP Visitor,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,42,51,144,8,2.01,0,0,0,57,22,6145,Not In List,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,13,15,48,1,2.38,0,0,0,57,2,2140,Not In List,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,12,13,43,2,4.72,0,0,0,57,3,3683,Not In List,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,11,12,22,0,4.88,0,8,66.67,57,0,3511,Not In List,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,6,6,8,2,0.6,0,2,33.33,57,2,215,Not In List,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,5,6,53,1,7.5,0,0,0,57,3,2699,Not In List,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,4,5,11,0,1.51,0,5,100,57,0,453,Not In List,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,3,3,8,0,10.78,0,4,133.33,57,0,1940,Not In List,Tue. 27 Feb. 2018,day
www.servicenow.com/success/calculatorProps.html,2,2,2,0,2.02,0,0,0,57,1,242,Not In List,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,2,2,2,0,0.06,0,0,0,57,0,7,Not In List,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,20,26,66,8,1.83,0,0,0,29,25,2850,::unspecified::,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,3,4,9,0,0.83,0,0,0,29,4,199,::unspecified::,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,2,2,3,0,1.43,0,0,0,29,1,172,::unspecified::,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,2,2,2,2,0,0,0,0,29,2,0,::unspecified::,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,1,1,0,0,0,0,29,1,0,::unspecified::,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,1,0,0,0,0,29,1,0,::unspecified::,Tue. 27 Feb. 2018,day
www.servicenow.com/success/calculatorProps.html,1,1,1,1,0,0,0,0,29,1,0,::unspecified::,Tue. 27 Feb. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,29,5,0,::unspecified::,Tue. 27 Feb. 2018,day
www.servicenow.com/resources.html,0,0,0,0,INF,0,0,INF,29,3,0,::unspecified::,Tue. 27 Feb. 2018,day
www.servicenow.com/products/it-service-management.html,0,0,0,0,INF,0,0,INF,29,2,0,::unspecified::,Tue. 27 Feb. 2018,day
,,,,,,,,,,,,ACCT0106566,Tue. 27 Feb. 2018,day
,,,,,,,,,,,,ACCT0080490,Tue. 27 Feb. 2018,day
,,,,,,,,,,,,ACCT0065581,Tue. 27 Feb. 2018,day
,,,,,,,,,,,,ACCT0000737,Tue. 27 Feb. 2018,day
,,,,,,,,,,,,ACCT0004149,Tue. 27 Feb. 2018,day
,,,,,,,,,,,,ACCT0047511,Tue. 27 Feb. 2018,day
,,,,,,,,,,,,ACCT0009231,Tue. 27 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,40,42,116,10,2.17,0,0,0,64,25,5465,ISP Visitor,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,12,12,28,0,0.55,0,0,0,64,2,395,ISP Visitor,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,10,10,20,1,1.02,0,7,70,64,1,614,ISP Visitor,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,9,9,29,2,1.19,0,0,0,64,5,641,ISP Visitor,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,7,8,12,3,0.49,0,0,0,64,6,236,ISP Visitor,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,5,5,5,5,0,0,0,0,64,5,0,ISP Visitor,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,4,4,4,0,0.24,0,0,0,64,1,58,ISP Visitor,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,3,3,5,0,0.18,0,2,66.67,64,0,32,ISP Visitor,Wed. 28 Feb. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,64,5,0,ISP Visitor,Wed. 28 Feb. 2018,day
www.servicenow.com/search.html,0,0,0,0,INF,0,0,INF,64,3,0,ISP Visitor,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,41,50,181,5,4.44,0,0,0,62,34,13326,Not In List,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,17,18,45,2,1.63,0,0,0,62,8,1762,Not In List,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,15,17,44,2,1.64,0,0,0,62,4,1668,Not In List,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,12,12,22,0,3.89,0,8,66.67,62,0,2800,Not In List,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,8,9,23,1,3.16,0,0,0,62,2,1709,Not In List,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,6,6,12,0,0.45,0,0,0,62,0,162,Not In List,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,5,5,8,0,0.12,0,3,60,62,0,35,Not In List,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,4,4,7,0,0.37,0,3,75,62,0,89,Not In List,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator.html,1,1,1,0,0.1,0,0,0,62,0,6,Not In List,Wed. 28 Feb. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,62,7,0,Not In List,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,22,23,37,10,4.37,0,0,0,32,23,6027,::unspecified::,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,5,5,7,2,0.27,0,0,0,32,4,80,::unspecified::,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,3,3,27,0,2.43,0,0,0,32,3,437,::unspecified::,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,3,3,6,0,1,0,0,0,32,3,180,::unspecified::,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,1,1,2,0,0.25,0,0,0,32,1,15,::unspecified::,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,1,1,1,1,0,0,0,0,32,1,0,::unspecified::,Wed. 28 Feb. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,32,4,0,::unspecified::,Wed. 28 Feb. 2018,day
www.servicenow.com/lpwbr/how-servicenow-grc-prepares-your-journey-to-gdpr.html,0,0,0,0,INF,0,0,INF,32,1,0,::unspecified::,Wed. 28 Feb. 2018,day
info.servicenow.com/LP=8547/,0,0,0,0,INF,0,0,INF,32,1,0,::unspecified::,Wed. 28 Feb. 2018,day
www.servicenow.com/resources.html,0,0,0,0,INF,0,0,INF,32,1,0,::unspecified::,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,1,1,0,0,0,0,1,1,0,ACCT0106566,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,1,1,0,0,0,0,1,1,0,ACCT0080490,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,1,1,1,0,6.13,0,0,0,1,0,368,ACCT0080490,Wed. 28 Feb. 2018,day
,,,,,,,,,,,,ACCT0065581,Wed. 28 Feb. 2018,day
,,,,,,,,,,,,ACCT0000737,Wed. 28 Feb. 2018,day
,,,,,,,,,,,,ACCT0004149,Wed. 28 Feb. 2018,day
,,,,,,,,,,,,ACCT0047511,Wed. 28 Feb. 2018,day
,,,,,,,,,,,,ACCT0009231,Wed. 28 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,30,34,61,13,2.07,0,0,0,56,20,4232,ISP Visitor,Thu.  1 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,18,20,46,5,1.67,0,0,0,56,9,2002,ISP Visitor,Thu.  1 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,10,10,23,2,2.41,0,0,0,56,4,1444,ISP Visitor,Thu.  1 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,7,7,9,3,1.89,0,0,0,56,5,794,ISP Visitor,Thu.  1 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,4,4,4,0,0.26,0,0,0,56,0,62,ISP Visitor,Thu.  1 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,3,3,4,0,1.38,0,1,33.33,56,0,249,ISP Visitor,Thu.  1 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,2,2,4,0,0.17,0,2,100,56,0,21,ISP Visitor,Thu.  1 Mar. 2018,day
www.servicenow.com/success/value-calulator-it-form.html,1,1,1,0,0.08,0,0,0,56,1,5,ISP Visitor,Thu.  1 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,56,4,0,ISP Visitor,Thu.  1 Mar. 2018,day
www.servicenow.com/products/hr-service-delivery.html,0,0,0,0,INF,0,0,INF,56,2,0,ISP Visitor,Thu.  1 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,54,64,185,9,3,0,0,0,64,29,11525,Not In List,Thu.  1 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,12,15,58,1,4.4,0,0,0,64,3,3964,Not In List,Thu.  1 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,9,10,16,0,1.94,0,6,60,64,0,1165,Not In List,Thu.  1 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,8,8,30,1,1.5,0,0,0,64,1,718,Not In List,Thu.  1 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,6,7,23,0,1.21,0,0,0,64,0,507,Not In List,Thu.  1 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,5,5,19,0,0.66,0,0,0,64,0,199,Not In List,Thu.  1 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,3,3,6,0,0.59,0,2,66.67,64,0,106,Not In List,Thu.  1 Mar. 2018,day
www.servicenow.com/success/,2,2,4,0,0.15,0,0,0,64,1,18,Not In List,Thu.  1 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,2,2,3,1,0.74,0,1,50,64,1,89,Not In List,Thu.  1 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,2,2,3,0,11.89,0,1,50,64,0,1427,Not In List,Thu.  1 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,13,16,24,7,0.74,0,0,0,20,16,706,::unspecified::,Thu.  1 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,4,5,19,3,0.76,0,0,0,20,5,228,::unspecified::,Thu.  1 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,2,2,3,0,0.12,0,0,0,20,2,14,::unspecified::,Thu.  1 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,1,1,1,0,0.18,0,0,0,20,1,11,::unspecified::,Thu.  1 Mar. 2018,day
www.servicenow.com/resources.html,0,0,0,0,INF,0,0,INF,20,2,0,::unspecified::,Thu.  1 Mar. 2018,day
www.servicenow.com/products/hr-service-delivery.html,0,0,0,0,INF,0,0,INF,20,1,0,::unspecified::,Thu.  1 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,20,1,0,::unspecified::,Thu.  1 Mar. 2018,day
info.servicenow.com/LP=5345/,0,0,0,0,INF,0,0,INF,20,1,0,::unspecified::,Thu.  1 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,1,0,1.25,0,0,0,1,1,75,ACCT0106566,Thu.  1 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,1,1,1,0,0,0,0,0,1,0,0,ACCT0106566,Thu.  1 Mar. 2018,day
,,,,,,,,,,,,ACCT0080490,Thu.  1 Mar. 2018,day
,,,,,,,,,,,,ACCT0065581,Thu.  1 Mar. 2018,day
,,,,,,,,,,,,ACCT0000737,Thu.  1 Mar. 2018,day
,,,,,,,,,,,,ACCT0004149,Thu.  1 Mar. 2018,day
,,,,,,,,,,,,ACCT0047511,Thu.  1 Mar. 2018,day
,,,,,,,,,,,,ACCT0009231,Thu.  1 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,40,45,74,14,1.1,0,0,0,61,24,2976,ISP Visitor,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,12,12,30,1,3.7,0,0,0,61,3,2667,ISP Visitor,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,11,11,33,0,2.06,0,0,0,61,1,1357,ISP Visitor,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,11,11,15,0,0.96,0,0,0,61,0,633,ISP Visitor,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,9,9,15,0,1.1,0,0,0,61,0,593,ISP Visitor,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,5,5,20,1,3.89,0,14,280,61,1,1166,ISP Visitor,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,5,5,8,3,0.42,0,2,40,61,3,125,ISP Visitor,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,1,1,2,0,0.23,0,1,100,61,0,14,ISP Visitor,Fri.  2 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,61,11,0,ISP Visitor,Fri.  2 Mar. 2018,day
www.servicenow.com/products/it-service-management.html,0,0,0,0,INF,0,0,INF,61,2,0,ISP Visitor,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,18,22,61,4,1.12,0,0,0,27,17,1477,Not In List,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,8,9,28,0,0.91,0,0,0,27,3,490,Not In List,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,5,5,8,0,3.26,0,2,40,27,0,977,Not In List,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,3,3,8,0,1,0,0,0,27,0,180,Not In List,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,2,2,3,0,8.89,0,1,50,27,0,1067,Not In List,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,2,2,1,0,0.25,0,0,0,27,0,30,Not In List,Fri.  2 Mar. 2018,day
www.servicenow.com/success.html,1,1,2,0,6.38,0,0,0,27,1,383,Not In List,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,1,1,2,0,1.3,0,1,100,27,0,78,Not In List,Fri.  2 Mar. 2018,day
www.servicenow.com/products/hr-service-delivery.html,0,0,0,0,INF,0,0,INF,27,3,0,Not In List,Fri.  2 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,27,2,0,Not In List,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,15,15,27,6,3.55,0,0,0,20,14,3191,::unspecified::,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,4,4,15,1,11.53,0,0,0,20,4,2766,::unspecified::,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,1,0,0.57,0,0,0,20,1,34,::unspecified::,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,0,0,0.05,0,0,0,20,1,3,::unspecified::,Fri.  2 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,20,4,0,::unspecified::,Fri.  2 Mar. 2018,day
www.servicenow.com/lpayr/customer-service-management-toolkit.html,0,0,0,0,INF,0,0,INF,20,1,0,::unspecified::,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,4,0,1.9,0,0,0,1,0,114,ACCT0106566,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,1,1,3,0,2.4,0,0,0,1,0,144,ACCT0106566,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,1,1,3,0,1.57,0,1,100,1,0,94,ACCT0106566,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,3,0,1.45,0,0,0,1,0,87,ACCT0106566,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,1,0,1.88,0,0,0,1,0,113,ACCT0106566,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,1,0,1.55,0,0,0,1,0,93,ACCT0106566,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,1,1,1,0,1.23,0,0,0,1,0,74,ACCT0106566,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,0,0.35,0,0,0,1,0,21,ACCT0106566,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,1,0,0.3,0,0,0,1,0,18,ACCT0106566,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,1,1,1,0,0,0,0,0,1,0,0,ACCT0106566,Fri.  2 Mar. 2018,day
,,,,,,,,,,,,ACCT0080490,Fri.  2 Mar. 2018,day
,,,,,,,,,,,,ACCT0065581,Fri.  2 Mar. 2018,day
,,,,,,,,,,,,ACCT0000737,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,1,1,0,0,0,0,1,1,0,ACCT0004149,Fri.  2 Mar. 2018,day
,,,,,,,,,,,,ACCT0047511,Fri.  2 Mar. 2018,day
,,,,,,,,,,,,ACCT0009231,Fri.  2 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,3,3,10,0,7.11,0,0,0,7,0,1279,ISP Visitor,Sat.  3 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,2,2,2,0,0,0,0,7,2,0,ISP Visitor,Sat.  3 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,3,0,2.4,0,0,0,7,0,144,ISP Visitor,Sat.  3 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,3,0,0.68,0,0,0,7,0,41,ISP Visitor,Sat.  3 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,0,0,0,0,0,7,0,0,ISP Visitor,Sat.  3 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,7,2,0,ISP Visitor,Sat.  3 Mar. 2018,day
www.servicenow.com/content/dam/servicenow/demos/www-demo/Module_1/Mod1.html,0,0,0,0,INF,0,0,INF,7,1,0,ISP Visitor,Sat.  3 Mar. 2018,day
www.servicenow.com/solutions/improve-it-service-delivery.html,0,0,0,0,INF,0,0,INF,7,1,0,ISP Visitor,Sat.  3 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,7,0,1.33,0,0,0,2,0,80,Not In List,Sat.  3 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,1,0,6.47,0,0,0,2,0,388,Not In List,Sat.  3 Mar. 2018,day
