item,Unique Visitors,Visits,Page Views,Bounce Rate,Time Spent on Page (min),e89 Video Views,e17 Form Success,Form Submission Rate,Total Weekly Unique Visitors,Account Number,Date,Granularity
www.servicenow.com/success.html,96,110,364,39.47368421,2.3,0,0,0,200,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,39,41,82,30.76923077,0.76,0,0,0,200,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,15,15,36,60,0.59,0,0,0,200,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy.html,14,14,33,50,0.88,0,0,0,200,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan.html,14,15,56,INF,0.7,0,0,0,200,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,13,14,16,0,4.07,0,0,0,200,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,12,12,15,INF,2.38,0,0,0,200,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,10,11,18,55.55555556,3.33,0,0,0,200,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,8,8,12,0,0.37,0,0,0,200,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,7,8,9,75,0.36,0,0,0,200,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,5,5,7,40,0.31,0,0,0,15,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,3,4,5,66.66666667,3.25,0,0,0,15,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/pillars/enterprise-intro.html,2,3,3,66.66666667,0.1,0,0,0,15,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation/stage1.html,2,2,2,50,3.18,0,0,0,15,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service.html,1,3,7,66.66666667,0.22,0,0,0,15,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,3,0,0.55,0,0,0,15,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,1,1,1,0,1.17,0,0,0,15,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,1,1,1,0,0.02,0,0,0,15,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service/stage1.html,1,1,2,INF,9.87,0,0,0,15,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service/stage2.html,1,1,2,INF,0.1,0,0,0,15,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,100,0,0,0,0,1,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,6,0,1.1,0,0,0,1,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,1,1,1,100,0,0,0,0,1,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/extend/csm/increase-customer-satisfaction.html,1,1,1,0,0.18,0,0,0,2,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,2,INF,0.6,0,0,0,2,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/company/media/press-room/servicenow-outperforms-second-quarter-and-raises-top-line-guidance-for-full-year-2018.html,0,0,0,0,INF,0,0,INF,2,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,20,20,54,37.5,0.75,0,0,0,67,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,16,17,18,0,2.05,0,0,0,67,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,15,15,41,50,1.65,0,0,0,67,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,6,6,6,INF,0.54,0,0,0,67,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,5,5,8,100,0.57,0,0,0,67,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy.html,5,5,13,50,0.66,0,0,0,67,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/lpbp/where-to-start-the-implementation-with-servicenow.html,4,4,8,0,2.87,0,1,25,67,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan.html,3,3,13,INF,1.02,0,0,0,67,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,2,5,5,100,0,0,0,0,67,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/security-center/stage2.html,2,2,2,100,0,0,0,0,67,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,27,27,62,0,0.76,0,0,0,47,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,11,12,17,0,0.57,0,0,0,47,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,3,3,3,INF,0.54,0,0,0,47,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,2,2,2,50,0.71,0,0,0,47,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan.html,2,2,5,INF,0.47,0,0,0,47,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/drive-adoption.html,1,1,1,100,0,0,0,0,47,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/extend.html,1,1,1,100,0,0,0,0,47,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/cmdb-discovery.html,1,1,1,100,0,0,0,0,47,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,1,1,2,0,0.63,0,0,0,47,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,0,0.23,0,0,0,47,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/it/software-asset-mgmt.html,13,13,13,33.33333333,0.16,0,0,0,329,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy.html,10,11,34,INF,3.85,0,0,0,329,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,9,12,22,66.66666667,4.27,0,0,0,329,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan.html,8,9,30,100,2.11,0,0,0,329,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,117,127,271,33.33333333,1.1,0,0,0,317,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,108,117,258,40,2.64,0,1,0.85,317,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan.html,28,29,100,INF,2.77,0,0,0,317,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/it/software-asset-mgmt.html,22,23,24,31.25,1.51,0,0,0,317,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/optimize.html,21,21,54,0,0.8,0,0,0,317,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,20,20,59,0,1.65,0,0,0,317,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,19,19,21,33.33333333,1.11,0,0,0,317,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,19,21,59,0,0.86,0,0,0,317,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,15,15,29,33.33333333,1.54,0,0,0,317,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy.html,13,14,34,50,0.78,0,0,0,317,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,16,16,27,50,2.03,0,0,0,32,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,8,8,10,33.33333333,0.26,0,0,0,32,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,3,3,5,66.66666667,4.56,0,0,0,32,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/it/software-asset-mgmt.html,1,1,1,100,0,0,0,0,32,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service.html,1,1,1,0,25.97,0,0,0,32,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/extend/automate-management/stage2.html,1,1,1,0,3.97,0,0,0,32,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,1,1,1,0,2.52,0,0,0,32,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,0,0.57,0,0,0,32,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/lpbp/get-started-with-performance-analytics.html,1,1,4,INF,7.05,0,2,200,32,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,32,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,2,2,2,100,0,0,0,0,4,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,1,1,1,100,0,0,0,0,4,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,1,1,1,100,0,0,0,0,4,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,1,1,2,0,1.77,0,0,0,3,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/it/software-asset-mgmt.html,1,1,1,0,0.15,0,0,0,3,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/innovate-at-scale.html,1,1,1,INF,2.65,0,0,0,3,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,1,1,1,INF,0,0,0,0,3,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/company/trust/gdpr.html,0,0,0,0,INF,0,0,INF,3,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,1,1,1,100,0,0,0,0,1,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,169,180,372,53.4351145,1.13,0,0,0,321,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,77,81,137,57.14285714,1.08,0,0,0,321,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,21,22,26,0,1.16,0,0,0,321,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,19,19,21,0,1.56,0,0,0,321,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan.html,18,18,59,50,0.71,0,0,0,321,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/pillars.html,14,17,22,50,1.49,0,0,0,321,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,10,10,26,33.33333333,4.26,0,0,0,321,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,10,14,37,50,0.97,0,0,0,321,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy.html,10,11,40,0,0.71,0,0,0,321,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,9,10,10,55.55555556,0.43,0,0,0,321,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,173,210,684,21.875,1.86,0,1,0.48,307,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,90,99,281,34.7826087,2.75,0,0,0,307,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan.html,45,47,152,0,2.54,0,0,0,307,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,34,34,37,33.33333333,0.68,0,0,0,307,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,30,32,83,25,1.85,0,0,0,307,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/pillars.html,29,32,48,100,3.2,0,0,0,307,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,25,27,36,50,0.91,1,0,0,307,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy.html,25,28,67,100,1.34,0,0,0,307,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,21,23,24,INF,1.36,0,0,0,307,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/drive-adoption.html,19,19,24,50,3.17,0,0,0,307,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,16,16,30,28.57142857,1.66,0,1,6.25,37,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,10,10,23,10,1.55,0,0,0,37,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/security-center/stage2.html,2,2,2,100,0,0,0,0,37,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,2,2,2,0,0.08,0,0,0,37,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/optimize/now/design-world-class-service-catalog.html,1,1,1,100,0,0,0,0,37,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/extend/csm/increase-customer-satisfaction.html,1,1,1,100,0,0,0,0,37,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/lpbp/software-asset-mgmt.html,1,1,1,100,0,0,0,0,37,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,1,1,1,100,0,0,0,0,37,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service.html,1,1,1,100,0,0,0,0,37,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/extend/intelligent-apps/business-apps.html,1,1,1,100,0,0,0,0,37,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/pillars/program-governance.html,2,2,2,100,0,0,0,0,5,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,1,100,0,0,0,0,5,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/extend/build-organizational-support.html,1,1,1,100,0,0,0,0,5,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,1,1,1,0,28.08,0,0,0,5,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/extend/itsm/modernize-itsm.html,1,1,1,0,0.2,0,0,0,1,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,1,INF,0.1,0,0,0,1,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/products-by-category.html,0,0,0,0,INF,0,0,INF,1,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,2,2,2,100,0.17,0,0,0,4,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/lpbp/get-started-with-performance-analytics.html,1,1,2,INF,0.9,0,1,100,4,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,INF,0.08,0,0,0,4,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,1,INF,0,0,0,0,4,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/products/hr-service-delivery.html,0,0,0,0,INF,0,0,INF,4,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/products/shared-services-applications/facilities-service-management.html,0,0,0,0,INF,0,0,INF,4,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/products/it-operations-management.html,0,0,0,0,INF,0,0,INF,4,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,4,4,10,33.33333333,4.25,0,0,0,4,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,0,0.22,0,0,0,4,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,1,1,1,INF,0,0,0,0,4,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,1,1,1,0,1.17,0,0,0,3,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/extend/csm/increase-customer-satisfaction.html,1,1,3,INF,0.52,0,0,0,3,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics/stage2.html,1,1,1,INF,6.92,0,0,0,3,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics/stage4.html,1,1,1,INF,5.77,0,0,0,3,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics/stage3.html,1,1,1,INF,4.68,0,0,0,3,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/drive-adoption.html,1,1,1,INF,3.47,0,0,0,3,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics/stage5.html,1,1,1,INF,1.5,0,0,0,3,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,1,1,1,INF,0.47,0,0,0,3,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics/stage1.html,1,1,1,INF,0.25,0,0,0,3,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics/takeaway.html,1,1,1,INF,0,0,0,0,3,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,147,157,258,75,1.23,0,0,0,274,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,52,57,125,13.04347826,2.5,0,0,0,274,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,20,22,25,100,0.85,0,0,0,274,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,17,20,65,22.22222222,2.07,0,0,0,274,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan.html,16,16,34,0,1.62,0,0,0,274,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,14,14,43,37.5,2.36,0,0,0,274,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,13,15,16,54.54545455,1.59,0,0,0,274,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy.html,10,10,19,INF,1.43,0,1,10,274,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,9,10,14,62.5,3.61,0,0,0,274,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,8,8,26,100,1.93,0,0,0,274,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,86,98,210,24.44444444,2.17,0,1,1.02,209,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,51,56,123,34.7826087,1.93,0,2,3.57,209,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan.html,18,21,56,0,0.74,0,0,0,209,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy.html,15,16,54,0,1.59,0,0,0,209,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/optimize.html,14,17,32,100,0.29,0,0,0,209,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,13,14,15,33.33333333,1.3,0,0,0,209,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,13,13,36,33.33333333,3.63,0,17,130.77,209,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,11,12,17,50,2.68,2,0,0,209,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,10,10,28,0,3.82,0,0,0,209,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,9,10,13,33.33333333,3.63,0,0,0,209,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,8,8,12,50,4.31,0,0,0,30,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,5,5,5,60,0.15,0,0,0,30,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,4,4,6,25,1.18,0,0,0,30,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/cmdb-discovery.html,2,2,2,50,2.6,0,0,0,30,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker/stage1.html,1,1,1,100,0,0,0,0,30,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/cmdb-discovery/takeaway.html,1,1,1,100,0,0,0,0,30,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service.html,1,1,1,100,0,0,0,0,30,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,100,0,0,0,0,30,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,1,1,1,100,0,0,0,0,30,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment/stage2.html,1,1,1,100,0,0,0,0,30,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,3,3,4,66.66666667,0.16,0,0,0,8,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/extend/build-organizational-support.html,3,3,3,100,0.13,0,0,0,8,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,2,2,2,100,0,0,0,0,8,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,1,1,1,100,0,0,0,0,8,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/extend/build-organizational-support/stage1.html,1,1,1,INF,0,0,0,0,8,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/pillars/go-live.html,1,1,1,100,0,0,0,0,1,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,1,1,1,INF,3.8,0,0,0,1,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/lpebk/now-platform-reference-guide.html,0,0,0,0,INF,0,0,INF,1,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,1,1,1,0,2.9,0,0,0,2,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics/stage1.html,1,1,1,INF,0,0,0,0,2,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,INF,0,0,0,0,1,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/products/customer-service-management.html,0,0,0,0,INF,0,0,INF,1,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,1,1,1,100,0,0,0,0,1,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,170,171,281,52.81690141,0.5,0,0,0,315,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,75,78,108,71.05263158,0.3,0,0,0,315,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,24,24,24,INF,0,0,0,0,315,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,12,13,14,66.66666667,5.85,0,0,0,315,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,9,10,13,80,0.12,0,0,0,315,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,9,10,24,60,4.54,0,0,0,315,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,8,11,15,100,0.27,0,0,0,315,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/optimize.html,8,8,18,66.66666667,0.29,0,0,0,315,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,5,5,6,60,0.21,0,0,0,315,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/lpbp/where-to-start-the-implementation-with-servicenow.html,4,4,7,33.33333333,0.59,0,1,25,315,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,96,110,364,39.47368421,2.3,0,0,0,200,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,39,41,82,30.76923077,0.76,0,0,0,200,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,15,15,36,60,0.59,0,0,0,200,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy.html,14,14,33,50,0.88,0,0,0,200,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan.html,14,15,56,INF,0.7,0,0,0,200,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,13,14,16,0,4.07,0,0,0,200,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,12,12,15,INF,2.38,0,0,0,200,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,10,11,18,55.55555556,3.33,0,0,0,200,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,8,8,12,0,0.37,0,0,0,200,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,7,8,9,75,0.36,0,0,0,200,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,5,5,7,40,0.31,0,0,0,15,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,3,4,5,66.66666667,3.25,0,0,0,15,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/pillars/enterprise-intro.html,2,3,3,66.66666667,0.1,0,0,0,15,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation/stage1.html,2,2,2,50,3.18,0,0,0,15,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service.html,1,3,7,66.66666667,0.22,0,0,0,15,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,3,0,0.55,0,0,0,15,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,1,1,1,0,1.17,0,0,0,15,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,1,1,1,0,0.02,0,0,0,15,::unspecified::,Sat. 28 Jul. 2018,day
